Title,Make,Model,Year,Vin,Location,Condition,Price,Average Market Price,Main Image,Options,Mileage,Trim,Color,Body Type,Fuel Type,Engine,Drive Train,City Fuel Economy,Highway Fuel Economy,Combined Fuel Economy,Dealer Name,Dealer City,Dealer State,Dealer Zip,Dealer Rating,Dealer Phone,URL,Status,Scraped Date
Genesis G90 3.5T,Genesis,G90,2024,KMTFC4SD9RU036799,,Used,87585,,https://images.autotrader.com/hn/c/6d7e924d579b473a9bc7b25d72a92053.jpg,"Interiorcolor = [Interior Color: Beige]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: Black]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 17 City / 24 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 106]",106,GENG90|3.5T,Maui Black,SEDAN,Gasoline,6-Cylinder Turbo,All wheel drive,17,24,,Max Ford of Manhattan,Manhattan,KS,66502,4.6,7857065142,https://www.autotrader.com/cars-for-sale/vehicle/711315099,,2024-04-19 122958
Genesis G90 3.5T,Genesis,G90,2023,KMTFC4SD1PU029231,,Used,86900,67130.0,https://images.autotrader.com/hn/c/c977b15a6787460d98cf604cf771e362.jpg,"Interiorcolor = [Interior Color: Brown]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: Black]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 17 City / 24 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 9,128]","9,128",GENG90|3.5T,Vik Black,SEDAN,Gasoline,6-Cylinder Turbo,All wheel drive,17,24,,Kendall Hyundai,Miami,FL,33157,4.2,7865222372,https://www.autotrader.com/cars-for-sale/vehicle/712684103,,2024-04-19 122958
Genesis G90 3.5T,Genesis,G90,2023,KMTFC4SD8PU029260,,Used,86477,69599.0,https://images.autotrader.com/hn/c/e871eb71796a414abc3718db4862b3f0.jpg,"Interiorcolor = [Interior Color: Black]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: Green]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 16 City / 25 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 1,032]","1,032",GENG90|3.5T,Hallasan Green,SEDAN,Gasoline,6-Cylinder Turbo,All wheel drive,16,25,,Kunes Hyundai of Sycamore,Sycamore,IL,60178,,8158954584,https://www.autotrader.com/cars-for-sale/vehicle/711105008,,2024-04-19 122958
Genesis G90 3.5T,Genesis,G90,2023,KMTFC4SD1PU010663,,Certified,84990,67723.0,https://images.autotrader.com/hn/c/653fca95e3a4456bb463c9bb6b94e87f.jpg,"Interiorcolor = [Interior Color: Brown]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: Black]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 16 City / 25 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 17,366]","17,366",GENG90|3.5T,Vik Black,SEDAN,Gasoline,6-Cylinder Turbo,All wheel drive,16,25,,Genesis of Naples,Naples,FL,34109,4.8,2397763461,https://www.autotrader.com/cars-for-sale/vehicle/705418937,,2024-04-19 122958
Genesis G90 3.5T,Genesis,G90,2024,KMTFC4SD3RU036829,,Used,84500,,https://images.autotrader.com/hn/c/83127994107e46beb0a48e0abdf97c73.jpg,"Interiorcolor = [Interior Color: Black]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: White]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 17 City / 24 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 575]",575,GENG90|3.5T,Verbier White,SEDAN,Gasoline,6-Cylinder Turbo,All wheel drive,17,24,,Hyundai of Las Vegas,Las Vegas,NV,89117,4.7,7254332762,https://www.autotrader.com/cars-for-sale/vehicle/709940282,,2024-04-19 122958
Genesis G90 3.5T,Genesis,G90,2024,KMTFC4SDXRU036794,,Used,84500,,https://images.autotrader.com/hn/c/dc9de420507c4eed8f7ab91c7c10f333.jpg,"Interiorcolor = [Interior Color: Beige]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: Blue]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 17 City / 24 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 199]",199,GENG90|3.5T,Capri Blue,SEDAN,Gasoline,6-Cylinder Turbo,All wheel drive,17,24,,Hyundai of Las Vegas,Las Vegas,NV,89117,4.7,7254332762,https://www.autotrader.com/cars-for-sale/vehicle/710556160,,2024-04-19 122958
Genesis G90 3.5T,Genesis,G90,2023,KMTFC4SD7PU021554,,Certified,83990,69251.0,https://images.autotrader.com/hn/c/e3b11606004b41c8b1ed931f6c8f6ccb.jpg,"Interiorcolor = [Interior Color: Black]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: Silver]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 16 City / 25 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 2,102]","2,102",GENG90|3.5T,Savile Silver,SEDAN,Gasoline,6-Cylinder Turbo,All wheel drive,16,25,,Genesis of Wexford,Wexford,PA,15090,4.0,8782310029,https://www.autotrader.com/cars-for-sale/vehicle/691513262,,2024-04-19 122958
Genesis G90 3.5T,Genesis,G90,2023,KMTFC4SD9PU010720,,Used,83477,68812.0,https://images.autotrader.com/hn/c/ba541fc2c58841b4a38b6d7fad53fae2.jpg,"Interiorcolor = [Interior Color: Black]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: Gray]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 16 City / 25 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 8,308]","8,308",GENG90|3.5T,Makalu Gray,SEDAN,Gasoline,6-Cylinder Turbo,All wheel drive,16,25,,Kunes Hyundai of Sycamore,Sycamore,IL,60178,,8158954584,https://www.autotrader.com/cars-for-sale/vehicle/711105012,,2024-04-19 122958
Genesis G90 3.5T,Genesis,G90,2023,KMTFC4SDXPU030233,,Used,82999,69332.0,https://images.autotrader.com/hn/c/ffc378d9926c47b5923dd040be621b5e.jpg,"Interiorcolor = [Interior Color: Unavail]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: White]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 16 City / 25 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 2,879]","2,879",GENG90|3.5T,White,SEDAN,Gasoline,6-Cylinder Turbo,All wheel drive,16,25,,Texan Hyundai,Rosenberg,TX,77471,4.6,3465154330,https://www.autotrader.com/cars-for-sale/vehicle/710358979,,2024-04-19 122958
Genesis G90 3.5T,Genesis,G90,2023,KMTFB4SD8PU011022,,Used,82945,69628.0,https://images.autotrader.com/pictures/model_info/chrome_angularfront_trm/color/white/640/cc_2023GSC020008_01_640_HBK.jpg,"Interiorcolor = [Interior Color: Black]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: Blue]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 16 City / 25 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 2,342]","2,342",GENG90|3.5T,Capri Blue,SEDAN,Gasoline,6-Cylinder Turbo,All wheel drive,16,25,,Jason Pilger Ford,Chatom,AL,36518,4.5,18775411554,https://www.autotrader.com/cars-for-sale/vehicle/708222864,,2024-04-19 122958
Genesis G90 3.5T,Genesis,G90,2024,KMTFC4SD2RU035008,,Used,82835,,https://images.autotrader.com/hn/c/68f5c3958b6549d8a0df5058816817b7.jpg,"Interiorcolor = [Interior Color: Black]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: Black]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 17 City / 24 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 1,633]","1,633",GENG90|3.5T,Vik Black,SEDAN,Gasoline,6-Cylinder Turbo,All wheel drive,17,24,,AutoNation USA Charlotte,Charlotte,NC,28212,5.0,9804433928,https://www.autotrader.com/cars-for-sale/vehicle/708655148,,2024-04-19 122958
Genesis G90 3.5T,Genesis,G90,2024,KMTFC4SD6RU036825,,Used,81999,,https://images.autotrader.com/hn/c/9deb6e2911544e71b436d3ea12f62470.jpg,"Interiorcolor = [Interior Color: Black]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: Blue]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 17 City / 24 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 620]",620,GENG90|3.5T,Blue,SEDAN,Gasoline,6-Cylinder Turbo,All wheel drive,17,24,,Texan Hyundai,Rosenberg,TX,77471,4.6,3465154330,https://www.autotrader.com/cars-for-sale/vehicle/710374242,,2024-04-19 122958
Genesis G90 3.5T,Genesis,G90,2023,KMTFC4SD9PU029378,,Certified,81895,69429.0,https://images.autotrader.com/hn/c/939bbc84de30428e888f7f894d7e4a03.jpg,"Interiorcolor = [Interior Color: Beige]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: Blue]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 16 City / 25 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 2,542]","2,542",GENG90|3.5T,Capri Blue,SEDAN,Gasoline,6-Cylinder Turbo,All wheel drive,16,25,,Hyundai of Chantilly,Chantilly,VA,20151,3.9,5717865443,https://www.autotrader.com/cars-for-sale/vehicle/705154936,,2024-04-19 122958
Genesis G90 3.5T,Genesis,G90,2023,KMTFB4SD7PU027566,,Certified,81155,70068.0,https://images.autotrader.com/hn/c/3a512192004649299422b2c30dcd1308.jpg,"Interiorcolor = [Interior Color: Black]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: Green]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 16 City / 25 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 4,127]","4,127",GENG90|3.5T,Hallasan Green,SEDAN,Gasoline,6-Cylinder Turbo,All wheel drive,16,25,,Genesis of Naples,Naples,FL,34109,4.8,2397763461,https://www.autotrader.com/cars-for-sale/vehicle/708059210,,2024-04-19 122958
Genesis G90 3.5T,Genesis,G90,2023,KMTFC4SD2PU019985,,Used,80000,67079.0,https://images.autotrader.com/pictures/model_info/chrome_angularfront_trm/color/white/640/cc_2023GSC020008_01_640_HBK.jpg,"Interiorcolor = [Interior Color: Unavail]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: White]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 16 City / 25 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 16,899]","16,899",GENG90|3.5T,Verbier White,SEDAN,Gasoline,6-Cylinder Turbo,All wheel drive,16,25,,GENESIS OF CONWAY,Conway,AR,72032,4.5,5017649418,https://www.autotrader.com/cars-for-sale/vehicle/712270620,,2024-04-19 122958
Genesis G90 3.5T,Genesis,G90,2023,KMTFC4SD3PU028484,,Used,79999,68545.0,https://images.autotrader.com/hn/c/65091039f1f8493b9b2a8b3a263101b6.jpg,"Interiorcolor = [Interior Color: Black]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: Black]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 16 City / 25 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 8,292]","8,292",GENG90|3.5T,Black,SEDAN,Gasoline,6-Cylinder Turbo,All wheel drive,16,25,,Texan Hyundai,Rosenberg,TX,77471,4.6,3465154330,https://www.autotrader.com/cars-for-sale/vehicle/712256526,,2024-04-19 122958
Genesis G90 3.5T,Genesis,G90,2023,KMTFC4SD8PU008425,,Used,79900,70269.0,https://images.autotrader.com/hn/c/9c270484b0614465b84d2dd458c0de01.jpg,"Interiorcolor = [Interior Color: Brown]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: White]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 16 City / 25 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 7,810]","7,810",GENG90|3.5T,Uyuni White,SEDAN,Gasoline,6-Cylinder Turbo,All wheel drive,16,25,,Paramount Hyundai of Hickory,Hickory,NC,28602,4.9,8282145596,https://www.autotrader.com/cars-for-sale/vehicle/710377996,,2024-04-19 122958
Genesis G90 3.5T,Genesis,G90,2023,KMTFB4SDXPU029358,,Used,79900,68283.0,https://images.autotrader.com/hn/c/8b31938df6b24a2ebe3757166e2807c1.jpg,"Interiorcolor = [Interior Color: Unavail]
Transmission = [Transmission: 8-Speed Shiftable Automatic]
Color = [Exterior Color: Gray]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 16 City / 25 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 190]",190,GENG90|3.5T,Makalu Grey,SEDAN,Gasoline,6-Cylinder Turbo,All wheel drive,16,25,,Superior Auto Sales,Hamburg,NY,14075,4.4,7166468870,https://www.autotrader.com/cars-for-sale/vehicle/705102464,,2024-04-19 122958
Genesis G90 3.5T,Genesis,G90,2023,KMTFC4SDXPU008586,,Used,79873,68606.0,https://images.autotrader.com/pictures/model_info/chrome_angularfront_trm/color/white/640/cc_2023GSC020008_01_640_HBK.jpg,"Interiorcolor = [Interior Color: Unavail]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: White]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 16 City / 25 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 9,218]","9,218",GENG90|3.5T,Verbier White,SEDAN,Gasoline,6-Cylinder Turbo,All wheel drive,16,25,,Maple Hill Auto Group,,,,,2695327760,https://www.autotrader.com/cars-for-sale/vehicle/712097291,,2024-04-19 122958
Genesis G90 3.5T,Genesis,G90,2023,KMTFC4SD4PU008521,,Used,79786,70167.0,,"Interiorcolor = [Interior Color: Brown]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: Gray]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 16 City / 25 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 110]",110,GENG90|3.5T,Makalu Gray,SEDAN,Gasoline,6-Cylinder Turbo,All wheel drive,16,25,,Max Ford of Manhattan,Manhattan,KS,66502,4.6,7857065142,https://www.autotrader.com/cars-for-sale/vehicle/709111262,,2024-04-19 122958
Genesis GV80 3.5T w/ Prestige Package,Genesis,GV80,2024,KMUHCESC8RU183259,,Used,79390,,https://images.autotrader.com/hn/c/e4395006050140599546dbb2e601a2c8.jpg,"Interiorcolor = [Interior Color: Beige]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: Silver]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 18 City / 23 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 10]",10,GENGV80|3.5T,Savile Silv,SUV,Gasoline,6-Cylinder Turbo,All wheel drive,18,23,,Hyundai of Chantilly,Chantilly,VA,20151,3.9,5717865443,https://www.autotrader.com/cars-for-sale/vehicle/710504362,,2024-04-19 122958
Genesis GV80 3.5T w/ Prestige Package,Genesis,GV80,2024,KMUHCESC1RU174032,,Used,79100,,https://images.autotrader.com/hn/c/8ae187a07663417f8c42fc695e95f31a.jpg,"Interiorcolor = [Interior Color: Beige]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: Gray]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 18 City / 23 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 5]",5,GENGV80|3.5T,Makalu Gray,SUV,Gasoline,6-Cylinder Turbo,All wheel drive,18,23,,Genesis of Lafayette,Lafayette,LA,70503,4.9,3374468467,https://www.autotrader.com/cars-for-sale/vehicle/711153111,,2024-04-19 122958
Genesis G90 3.5T,Genesis,G90,2023,KMTFC4SD7PU032201,,Certified,79000,70495.0,https://images.autotrader.com/hn/c/16bdead5b8e84d45aef69bbf5bd393b2.jpg,"Interiorcolor = [Interior Color: Unavail]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: Gray]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 16 City / 25 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 4,702]","4,702",GENG90|3.5T,Makalu Gray,SEDAN,Gasoline,6-Cylinder Turbo,All wheel drive,16,25,,Genesis of Atlanta,Atlanta,GA,30341,4.7,4703910963,https://www.autotrader.com/cars-for-sale/vehicle/707555962,,2024-04-19 122958
Genesis G90 3.5T,Genesis,G90,2023,KMTFC4SD7PU019822,,Used,78900,70808.0,https://images.autotrader.com/hn/c/40d3b965d976414bbf671aac3eb52f56.jpg,"Interiorcolor = [Interior Color: Black]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: Silver]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 16 City / 25 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 2,510]","2,510",GENG90|3.5T,Savile Silver,SEDAN,Gasoline,6-Cylinder Turbo,All wheel drive,16,25,,Paramount Hyundai of Hickory,Hickory,NC,28602,4.9,8282145596,https://www.autotrader.com/cars-for-sale/vehicle/709803177,,2024-04-19 122958
Genesis GV80 3.5T w/ Prestige Package,Genesis,GV80,2024,KMUHCESC7RU176884,,Used,78770,,,"Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: White]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 18 City / 23 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 5,501]","5,501",GENGV80|3.5T,Uyuni White,SUV,Gasoline,6-Cylinder Turbo,All wheel drive,18,23,,Eckert Hyundai,Denton,TX,76210,4.4,9405357351,https://www.autotrader.com/cars-for-sale/vehicle/712696295,,2024-04-19 122958
Genesis G90 3.5T,Genesis,G90,2023,KMTFC4SD6PU016278,,Used,78480,63941.0,https://images.autotrader.com/hn/c/47f2cbf52c2d4ad3b7d19c02f15b779b.jpg,"Interiorcolor = [Interior Color: Beige]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: Black]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 16 City / 25 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 28,236]","28,236",GENG90|3.5T,Maui Black,SEDAN,Gasoline,6-Cylinder Turbo,All wheel drive,16,25,,Genesis of Lafayette,Lafayette,LA,70503,4.9,3374468467,https://www.autotrader.com/cars-for-sale/vehicle/708281849,,2024-04-19 122958
Genesis G90 3.5T,Genesis,G90,2023,KMTFC4SD8PU008554,,Used,78238,67636.0,https://images.autotrader.com/hn/c/980baadf7dea4e1e8d13ebc67e988920.jpg,"Interiorcolor = [Interior Color: Brown]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: Green]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 16 City / 25 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 13,621]","13,621",GENG90|3.5T,Hallasan Green,SEDAN,Gasoline,6-Cylinder Turbo,All wheel drive,16,25,,Maple Hill Auto Group,,,,,2695327760,https://www.autotrader.com/cars-for-sale/vehicle/708883434,,2024-04-19 122958
Genesis G90 3.5T,Genesis,G90,2023,KMTFC4SD1PU008489,,Certified,78000,67469.0,https://images.autotrader.com/hn/c/bc3d131b8681481aaad0670473526313.jpg,"Interiorcolor = [Interior Color: White]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: Blue]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 16 City / 25 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 17,485]","17,485",GENG90|3.5T,Capri Blue,SEDAN,Gasoline,6-Cylinder Turbo,All wheel drive,16,25,,Genesis of Atlanta,Atlanta,GA,30341,4.7,4703910963,https://www.autotrader.com/cars-for-sale/vehicle/709427458,,2024-04-19 122958
Genesis G90 3.5T,Genesis,G90,2023,KMTFC4SD7PU008349,,Used,77997,68692.0,https://images.autotrader.com/hn/c/5173fe1a3ae54d1bb72f0b2ecded8250.jpg,"Interiorcolor = [Interior Color: Beige]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: Silver]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 16 City / 25 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 8,946]","8,946",GENG90|3.5T,Savile Silver,SEDAN,Gasoline,6-Cylinder Turbo,All wheel drive,16,25,,Genesis of Baton Rouge,Baton Rouge,LA,70815,,2254971520,https://www.autotrader.com/cars-for-sale/vehicle/708143469,,2024-04-19 122958
Genesis GV80 3.5T Prestige Signature w/ Security Package,Genesis,GV80,2024,KMUHCESC5RU161011,,Used,77988,,https://images.autotrader.com/hn/c/b6a71aeed1574892aa6fc0f857e8ae58.jpg,"Interiorcolor = [Interior Color: Black]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: Black]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 18 City / 23 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 6,328]","6,328",GENGV80|3.5T Prestige Signature,Vik Black,SUV,Gasoline,6-Cylinder Turbo,All wheel drive,18,23,,Mall of Georgia MINI,Buford,GA,30519,4.9,4706550791,https://www.autotrader.com/cars-for-sale/vehicle/711267237,,2024-04-19 122958
Genesis GV80 3.5T Prestige Signature,Genesis,GV80,2024,KMUHCESC5RU169111,,Used,77979,,https://images.autotrader.com/hn/c/f7339515580445e28eedbbc838149635.jpg,"Interiorcolor = [Interior Color: Beige]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: White]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 18 City / 23 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 16]",16,GENGV80|3.5T Prestige Signature,Matterhorn White,SUV,Gasoline,6-Cylinder Turbo,All wheel drive,18,23,,McGrath City Hyundai Genesis of Oak Park,Chicago,IL,60707,4.3,2248015573,https://www.autotrader.com/cars-for-sale/vehicle/712360820,,2024-04-19 122958
Genesis G90 3.5T,Genesis,G90,2023,KMTFC4SDXPU008359,,Used,77900,69596.0,https://images.autotrader.com/hn/c/332913fd0f544a1b962eaa720ad04e10.jpg,"Interiorcolor = [Interior Color: Beige]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: Blue]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 16 City / 25 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 9,599]","9,599",GENG90|3.5T,Capri Blue,SEDAN,Gasoline,6-Cylinder Turbo,All wheel drive,16,25,,Paramount Hyundai of Hickory,Hickory,NC,28602,4.9,8282145596,https://www.autotrader.com/cars-for-sale/vehicle/710378008,,2024-04-19 122958
Genesis G90 3.5T,Genesis,G90,2023,KMTFB4SD8PU028693,,Certified,77155,69586.0,https://images.autotrader.com/hn/c/6def2202af2545be90718c06fddc5c4d.jpg,"Interiorcolor = [Interior Color: Unavail]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: Gray]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 16 City / 25 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 6,625]","6,625",GENG90|3.5T,Makalu Gray,SEDAN,Gasoline,6-Cylinder Turbo,All wheel drive,16,25,,Genesis of Naples,Naples,FL,34109,4.8,2397763461,https://www.autotrader.com/cars-for-sale/vehicle/703961761,,2024-04-19 122958
Genesis G80,Genesis,G80,2023,KMTGE4S17PU004726,,Used,76987,60711.0,https://images.autotrader.com/hn/c/b0813e429da84ad08045f94cfb84712c.jpg,"Interiorcolor = [Interior Color: Black]
Milerange = [Mile Range: 282 EV Mile Range]
Transmission = [Transmission: Single-Speed]
Color = [Exterior Color: Green]
Fueltype = [Fuel Type: Electric]
Engine = [Engine: Electric]
Drivetype = [Drive Type: All Wheel Drive]
Range = [RANGE: 282 EV Mile Range]
Mileage = [Miles: 3,027]","3,027",,Hallasan Green,SEDAN,Electric,Electric,All wheel drive,,,,"Colonial Chevrolet, Colonial Cadillac, Colonial Hyundai",New London,CT,06320,4.9,9592155029,https://www.autotrader.com/cars-for-sale/vehicle/711474321,,2024-04-19 122958
